297.173163 497.33798 96.86937604858399 1 0.0
297.12476 494.593644 96.86250850854492 1 0.0
294.600251 496.640233 96.86762997760009 1 0.0
292.139327 497.617628 96.87007585131836 1 0.0
297.090325 491.826174 96.85557544763184 1 0.0
294.430561 493.567266 96.85993294154358 1 0.0
291.82101 494.959196 96.86342328100585 1 0.0
289.428405 497.05453 96.86866673156739 1 0.0
297.066537 483.680716 96.8351766574707 1 0.0
297.077591 486.33944 96.84183636291505 1 0.0
297.081522 489.072141 96.84867601202393 1 0.0
294.37139 490.608813 96.85252907305907 1 0.0
291.703356 492.168645 96.85643246124268 1 0.0
297.075228 481.129841 96.82879041815949 1 0.0
297.227177 478.711229 96.82273317803954 1 0.0
297.082911 476.2558 96.81658098144533 1 0.0
288.977531 494.111005 96.86129776493073 1 0.0
286.798902 497.109585 96.868804503479 1 0.0
294.345667 481.689423 96.83019356341552 1 0.0
294.344954 484.671207 96.83765530316163 1 0.0
294.393576 487.623202 96.84505012707518 1 0.0
291.823059 489.087907 96.84871546551514 1 0.0
289.383887 490.663625 96.85266623687744 1 0.0
297.014758 473.640032 96.81003517529297 1 0.0
297.143274 470.944589 96.80328235772706 1 0.0
294.447821 478.618858 96.8225020250244 1 0.0
294.382076 475.541713 96.81479402056884 1 0.0
287.10144 491.997166 96.85600334509277 1 0.0
285.833944 494.420066 96.8620735299225 1 0.0
291.769851 480.135297 96.82629682476806 1 0.0
291.689937 483.127993 96.83379350054932 1 0.0
291.728227 486.097553 96.84122920941925 1 0.0
289.168947 487.60449 96.84500330139159 1 0.0
286.69591 489.119883 96.84879548358154 1 0.0
297.165462 468.048188 96.79603083688355 1 0.0
294.252802 472.477619 96.80712613411713 1 0.0
294.585951 469.663653 96.80007689044189 1 0.0
291.773424 477.126512 96.81876466711427 1 0.0
291.82495 474.118969 96.81123368707276 1 0.0
289.152763 478.682405 96.82266104766845 1 0.0
289.04911 481.650151 96.83009528753662 1 0.0
289.032809 484.624499 96.8375384191284 1 0.0
286.414953 486.154938 96.84137324983216 1 0.0
297.229177 462.30866 96.78165619262695 1 0.0
297.061845 465.088169 96.78861938043212 1 0.0
294.593466 466.505935 96.79216725677489 1 0.0
292.336377 468.261035 96.79656509792328 1 0.0
291.459585 470.950524 96.80329720971679 1 0.0
289.09117 475.651745 96.81506936920167 1 0.0
289.316262 472.889467 96.80815693035888 1 0.0
286.665982 477.060439 96.81859881920624 1 0.0
286.429126 480.128202 96.82627906994628 1 0.0
286.344979 483.151596 96.83385256567382 1 0.0
297.312848 459.163213 96.77378232633208 1 0.0
295.037239 460.818301 96.77792665655517 1 0.0
294.080316 463.518357 96.78468352854156 1 0.0
291.722385 465.538051 96.78974518377686 1 0.0
289.673194 468.150216 96.79628693438721 1 0.0
288.058637 470.544407 96.80228092572021 1 0.0
286.516464 473.554153 96.80982026812744 1 0.0
297.06707 456.22318 96.76642000610352 1 0.0
294.574692 457.955347 96.77075465252685 1 0.0
292.472118 460.47956 96.77707897705078 1 0.0
290.861717 462.84128 96.78298904296875 1 0.0
288.790656 465.27563 96.78908849060059 1 0.0
286.776591 467.776011 96.7953476533432 1 0.0
285.160211 470.571188 97.8217149436035 1 0.0
297.087638 453.346335 96.75921324066162 1 0.0
294.201668 455.020115 96.76340574520111 1 0.0
291.798326 457.517204 96.7696582253418 1 0.0
289.682048 459.915463 96.77566735736085 1 0.0
287.868752 462.374158 96.78182009753418 1 0.0
285.890091 464.870275 96.78807411346436 1 0.0
297.301883 450.131622 96.75116579924011 1 0.0
294.851119 451.640117 96.75494353009033 1 0.0
292.463737 452.822978 96.75790357043456 1 0.0
290.784521 454.903851 96.76311391432952 1 0.0
288.755349 457.047443 96.76848267596435 1 0.0
286.789262 459.369172 96.77429929800415 1 0.0
297.203839 446.97759 96.74326820007323 1 0.0
294.714759 448.533374 96.74716145837402 1 0.0
292.203858 449.971943 96.75076499364471 1 0.0
289.811174 451.850475 96.75546993865967 1 0.0
287.866783 454.016092 96.76088926831055 1 0.0
285.905709 456.262781 96.76651910528564 1 0.0
297.123321 443.956694 96.73570095544433 1 0.0
297.078354 441.00572 96.72830868652343 1 0.0
294.528394 445.483664 96.73952210839845 1 0.0
291.986428 447.030158 96.74339974841308 1 0.0
289.480112 448.807796 96.7478481833496 1 0.0
287.133558 450.810374 96.75286714685058 1 0.0
285.075106 453.047205 98.03314668536376 1 0.0
294.404727 442.467153 96.73197321576691 1 0.0
297.076541 438.052797 96.72091916973876 1 0.0
294.351674 439.464972 96.72445305493164 1 0.0
291.805125 444.014432 96.73584544140624 1 0.0
289.271648 445.740915 96.74016770198823 1 0.0
286.799326 447.641849 96.7449304692993 1 0.0
291.692816 440.959046 96.72819188757325 1 0.0
297.093382 435.072059 96.71345241815186 1 0.0
294.342448 436.474261 96.71696134649659 1 0.0
291.638555 437.894927 96.72052410931397 1 0.0
297.060766 432.10164 96.7060114892578 1 0.0
297.05109 429.198894 96.69874753747558 1 0.0
297.052078 426.356041 96.69162583502197 1 0.0
297.103618 423.520961 96.68452374396514 1 0.0
297.216315 420.624738 96.67727595568849 1 0.0
289.121604 442.604862 96.73231807507324 1 0.0
286.648365 444.423922 96.73687016613769 1 0.0
289.024032 439.432272 96.72437122509766 1 0.0
294.321624 433.507243 96.70953655780029 1 0.0
291.60007 434.846464 96.71288787988281 1 0.0
